base_url,city,citycountry,cloudiness,country,humidity,lat,lng,temp,wind speed
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=berga,es&APPID=658432372d775e19d42e7c70280b22af",berga,bergaes,40,es,60,42,2,22.0,2.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=pokhara,np&APPID=658432372d775e19d42e7c70280b22af",pokhara,pokharanp,24,np,75,32,86,15.59,1.46
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=quang ngai,vn&APPID=658432372d775e19d42e7c70280b22af",quang ngai,quang ngaivn,0,vn,88,16,110,23.59,0.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=darab,ir&APPID=658432372d775e19d42e7c70280b22af",darab,darabir,20,ir,16,29,55,29.39,1.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=hastings,us&APPID=658432372d775e19d42e7c70280b22af",hastings,hastingsus,1,us,68,40,-98,23.0,7.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=vanimo,pg&APPID=658432372d775e19d42e7c70280b22af",vanimo,vanimopg,44,pg,100,3,141,27.99,2.06
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=nagapattinam,in&APPID=658432372d775e19d42e7c70280b22af",nagapattinam,nagapattinamin,0,in,57,11,81,32.54,6.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=gryfice,pl&APPID=658432372d775e19d42e7c70280b22af",gryfice,gryficepl,0,pl,39,54,15,29.0,2.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=inongo,cd&APPID=658432372d775e19d42e7c70280b22af",inongo,inongocd,8,cd,60,-2,19,30.54,0.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=nakhon thai,th&APPID=658432372d775e19d42e7c70280b22af",nakhon thai,nakhon thaith,64,th,98,17,101,21.39,0.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=buncrana,ie&APPID=658432372d775e19d42e7c70280b22af",buncrana,buncranaie,20,ie,64,56,-8,21.0,7.7
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ajaccio,fr&APPID=658432372d775e19d42e7c70280b22af",ajaccio,ajacciofr,90,fr,78,42,9,26.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=nong phai,th&APPID=658432372d775e19d42e7c70280b22af",nong phai,nong phaith,64,th,98,16,101,23.54,2.11
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ponta delgada,pt&APPID=658432372d775e19d42e7c70280b22af",ponta delgada,ponta delgadapt,40,pt,59,36,-26,19.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=cayenne,gf&APPID=658432372d775e19d42e7c70280b22af",cayenne,cayennegf,40,gf,66,9,-44,31.0,4.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=barvinkove,ua&APPID=658432372d775e19d42e7c70280b22af",barvinkove,barvinkoveua,0,ua,32,49,37,24.59,2.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=barabai,id&APPID=658432372d775e19d42e7c70280b22af",barabai,barabaiid,48,id,90,-3,117,24.69,0.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=wajir,ke&APPID=658432372d775e19d42e7c70280b22af",wajir,wajirke,40,ke,38,2,41,33.0,4.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=la ronge,ca&APPID=658432372d775e19d42e7c70280b22af",la ronge,la rongeca,75,ca,71,63,-104,11.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=naberera,tz&APPID=658432372d775e19d42e7c70280b22af",naberera,nabereratz,0,tz,47,-4,37,25.09,5.01
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=rock springs,us&APPID=658432372d775e19d42e7c70280b22af",rock springs,rock springsus,1,us,59,42,-109,16.0,1.5
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=san juan,ar&APPID=658432372d775e19d42e7c70280b22af",san juan,san juanar,88,ar,72,-31,-69,9.29,2.56
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ozark,us&APPID=658432372d775e19d42e7c70280b22af",ozark,ozarkus,75,us,54,37,-93,27.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=shizuishan,cn&APPID=658432372d775e19d42e7c70280b22af",shizuishan,shizuishancn,0,cn,30,39,106,12.09,1.66
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=kruisfontein,za&APPID=658432372d775e19d42e7c70280b22af",kruisfontein,kruisfonteinza,56,za,66,-67,27,18.89,2.16
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=buraydah,sa&APPID=658432372d775e19d42e7c70280b22af",buraydah,buraydahsa,20,sa,15,24,43,41.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=goundi,td&APPID=658432372d775e19d42e7c70280b22af",goundi,gounditd,32,td,79,10,18,29.09,0.51
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=lodja,cd&APPID=658432372d775e19d42e7c70280b22af",lodja,lodjacd,44,cd,81,-2,22,26.49,1.21
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=jati,id&APPID=658432372d775e19d42e7c70280b22af",jati,jatiid,12,id,94,-6,111,24.09,1.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=casablanca,ma&APPID=658432372d775e19d42e7c70280b22af",casablanca,casablancama,20,ma,64,35,-8,22.0,8.7
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=alice springs,au&APPID=658432372d775e19d42e7c70280b22af",alice springs,alice springsau,36,au,56,-20,132,7.0,1.0
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=mokobeng,bw&APPID=658432372d775e19d42e7c70280b22af",mokobeng,mokobengbw,12,bw,35,-23,28,24.29,1.31
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=fortuna,us&APPID=658432372d775e19d42e7c70280b22af",fortuna,fortunaus,90,us,87,40,-127,12.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=russell,nz&APPID=658432372d775e19d42e7c70280b22af",russell,russellnz,44,nz,82,-31,177,2.54,1.01
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=sao jose da coroa grande,br&APPID=658432372d775e19d42e7c70280b22af",sao jose da coroa grande,sao jose da coroa grandebr,36,br,83,-10,-32,27.44,5.46
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=kindu,cd&APPID=658432372d775e19d42e7c70280b22af",kindu,kinducd,32,cd,74,-1,27,27.84,0.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=miles city,us&APPID=658432372d775e19d42e7c70280b22af",miles city,miles cityus,1,us,68,47,-106,20.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=milton,nz&APPID=658432372d775e19d42e7c70280b22af",milton,miltonnz,0,nz,60,-46,170,-3.76,1.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=quelimane,mz&APPID=658432372d775e19d42e7c70280b22af",quelimane,quelimanemz,12,mz,70,-20,37,23.74,2.06
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=the valley,ai&APPID=658432372d775e19d42e7c70280b22af",the valley,the valleyai,20,ai,62,24,-62,29.0,8.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=vicente guerrero,mx&APPID=658432372d775e19d42e7c70280b22af",vicente guerrero,vicente guerreromx,5,mx,50,24,-104,25.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=inirida,co&APPID=658432372d775e19d42e7c70280b22af",inirida,iniridaco,68,co,86,4,-67,26.99,0.56
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=eureka,us&APPID=658432372d775e19d42e7c70280b22af",eureka,eurekaus,90,us,76,41,-130,12.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=bongandanga,cd&APPID=658432372d775e19d42e7c70280b22af",bongandanga,bongandangacd,20,cd,82,1,21,28.59,0.66
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=hvide sande,dk&APPID=658432372d775e19d42e7c70280b22af",hvide sande,hvide sandedk,0,dk,39,56,7,28.0,7.7
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=klaksvik,fo&APPID=658432372d775e19d42e7c70280b22af",klaksvik,klaksvikfo,44,fo,66,79,-6,12.0,4.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=samarai,pg&APPID=658432372d775e19d42e7c70280b22af",samarai,samaraipg,92,pg,98,-12,149,26.69,8.01
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=shu,kz&APPID=658432372d775e19d42e7c70280b22af",shu,shukz,8,kz,27,44,73,13.54,7.16
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=kiunga,pg&APPID=658432372d775e19d42e7c70280b22af",kiunga,kiungapg,88,pg,98,-5,139,23.44,0.66
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=coihaique,cl&APPID=658432372d775e19d42e7c70280b22af",coihaique,coihaiquecl,20,cl,69,-48,-74,4.0,1.5
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=clyde river,ca&APPID=658432372d775e19d42e7c70280b22af",clyde river,clyde riverca,90,ca,86,70,-73,-3.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=guerrero negro,mx&APPID=658432372d775e19d42e7c70280b22af",guerrero negro,guerrero negromx,64,mx,87,17,-127,16.19,3.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=porgera,pg&APPID=658432372d775e19d42e7c70280b22af",porgera,porgerapg,100,pg,99,-5,143,12.44,0.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=quatre cocos,mu&APPID=658432372d775e19d42e7c70280b22af",quatre cocos,quatre cocosmu,40,mu,78,-15,70,23.0,1.5
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=kasongo-lunda,cd&APPID=658432372d775e19d42e7c70280b22af",kasongo-lunda,kasongo-lundacd,0,cd,36,-6,16,31.64,1.21
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=los llanos de aridane,es&APPID=658432372d775e19d42e7c70280b22af",los llanos de aridane,los llanos de aridanees,75,es,77,26,-24,20.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=koson,uz&APPID=658432372d775e19d42e7c70280b22af",koson,kosonuz,0,uz,23,39,66,24.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=cobija,bo&APPID=658432372d775e19d42e7c70280b22af",cobija,cobijabo,75,bo,62,-12,-68,31.0,4.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=coos bay,us&APPID=658432372d775e19d42e7c70280b22af",coos bay,coos bayus,1,us,54,43,-125,13.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=fuerte olimpo,py&APPID=658432372d775e19d42e7c70280b22af",fuerte olimpo,fuerte olimpopy,12,py,42,-21,-59,30.99,7.46
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=camacha,pt&APPID=658432372d775e19d42e7c70280b22af",camacha,camachapt,75,pt,60,36,-17,20.0,5.7
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=coruripe,br&APPID=658432372d775e19d42e7c70280b22af",coruripe,coruripebr,88,br,99,-11,-35,26.14,6.66
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=vestmanna,fo&APPID=658432372d775e19d42e7c70280b22af",vestmanna,vestmannafo,12,fo,66,68,-8,12.0,4.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=houma,us&APPID=658432372d775e19d42e7c70280b22af",houma,houmaus,40,us,58,26,-91,31.0,2.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=mandalgovi,mn&APPID=658432372d775e19d42e7c70280b22af",mandalgovi,mandalgovimn,0,mn,17,43,108,18.79,6.46
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=paciran,id&APPID=658432372d775e19d42e7c70280b22af",paciran,paciranid,0,id,74,-5,113,25.64,1.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=san borja,bo&APPID=658432372d775e19d42e7c70280b22af",san borja,san borjabo,80,bo,100,-15,-67,22.54,1.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=hervey bay,au&APPID=658432372d775e19d42e7c70280b22af",hervey bay,hervey bayau,0,au,100,-24,158,17.34,7.11
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=casper,us&APPID=658432372d775e19d42e7c70280b22af",casper,casperus,1,us,59,43,-106,18.0,8.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=rosarito,mx&APPID=658432372d775e19d42e7c70280b22af",rosarito,rosaritomx,20,mx,22,32,-118,31.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=najran,sa&APPID=658432372d775e19d42e7c70280b22af",najran,najransa,5,sa,22,17,44,32.0,6.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=baneh,ir&APPID=658432372d775e19d42e7c70280b22af",baneh,banehir,32,ir,41,36,46,26.0,1.0
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=akdepe,tm&APPID=658432372d775e19d42e7c70280b22af",akdepe,akdepetm,0,tm,18,42,59,21.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=qom,ir&APPID=658432372d775e19d42e7c70280b22af",qom,qomir,24,ir,30,35,51,30.84,1.51
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=velyka lepetykha,ua&APPID=658432372d775e19d42e7c70280b22af",velyka lepetykha,velyka lepetykhaua,0,ua,41,47,34,24.44,3.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=emerald,au&APPID=658432372d775e19d42e7c70280b22af",emerald,emeraldau,0,au,57,-24,144,14.89,5.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=buritizeiro,br&APPID=658432372d775e19d42e7c70280b22af",buritizeiro,buritizeirobr,24,br,61,-17,-45,24.14,2.56
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ginir,et&APPID=658432372d775e19d42e7c70280b22af",ginir,giniret,36,et,74,6,42,22.54,1.26
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=clarence town,bs&APPID=658432372d775e19d42e7c70280b22af",clarence town,clarence townbs,0,bs,96,23,-75,26.84,7.51
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=xuddur,so&APPID=658432372d775e19d42e7c70280b22af",xuddur,xuddurso,80,so,37,6,44,31.94,6.16
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=sorland,no&APPID=658432372d775e19d42e7c70280b22af",sorland,sorlandno,0,no,61,73,4,10.0,5.7
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=flinders,au&APPID=658432372d775e19d42e7c70280b22af",flinders,flindersau,0,au,66,-29,134,10.0,8.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=hovd,mn&APPID=658432372d775e19d42e7c70280b22af",hovd,hovdmn,0,mn,24,46,100,15.64,2.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=la romana,do&APPID=658432372d775e19d42e7c70280b22af",la romana,la romanado,40,do,66,17,-69,31.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ugoofaaru,mv&APPID=658432372d775e19d42e7c70280b22af",ugoofaaru,ugoofaarumv,32,mv,97,6,65,29.29,9.51
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=damaturu,ng&APPID=658432372d775e19d42e7c70280b22af",damaturu,damaturung,8,ng,56,12,12,35.24,1.86
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=nemyriv,ua&APPID=658432372d775e19d42e7c70280b22af",nemyriv,nemyrivua,0,ua,29,49,29,26.0,3.0
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ahipara,nz&APPID=658432372d775e19d42e7c70280b22af",ahipara,ahiparanz,64,nz,100,-31,167,6.39,0.81
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=arinos,br&APPID=658432372d775e19d42e7c70280b22af",arinos,arinosbr,32,br,60,-16,-46,24.69,3.51
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=popondetta,pg&APPID=658432372d775e19d42e7c70280b22af",popondetta,popondettapg,76,pg,96,-8,148,19.94,0.86
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=pangnirtung,ca&APPID=658432372d775e19d42e7c70280b22af",pangnirtung,pangnirtungca,40,ca,92,69,-64,-1.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=helong,cn&APPID=658432372d775e19d42e7c70280b22af",helong,helongcn,56,cn,89,42,129,23.54,1.31
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=el terrero,hn&APPID=658432372d775e19d42e7c70280b22af",el terrero,el terrerohn,1,hn,79,14,-87,29.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=nelson bay,au&APPID=658432372d775e19d42e7c70280b22af",nelson bay,nelson bayau,12,au,70,-34,153,9.0,7.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=mana,gf&APPID=658432372d775e19d42e7c70280b22af",mana,managf,88,gf,90,7,-54,25.49,1.66
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=maine-soroa,ne&APPID=658432372d775e19d42e7c70280b22af",maine-soroa,maine-soroane,0,ne,24,14,12,39.69,3.86
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=maniitsoq,gl&APPID=658432372d775e19d42e7c70280b22af",maniitsoq,maniitsoqgl,92,gl,92,64,-54,1.24,7.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=tuban,id&APPID=658432372d775e19d42e7c70280b22af",tuban,tubanid,0,id,74,-7,112,25.64,1.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=madang,pg&APPID=658432372d775e19d42e7c70280b22af",madang,madangpg,88,pg,100,-4,147,24.74,0.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=calabozo,ve&APPID=658432372d775e19d42e7c70280b22af",calabozo,calabozove,0,ve,48,8,-68,33.44,6.46
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=sitka,us&APPID=658432372d775e19d42e7c70280b22af",sitka,sitkaus,0,us,100,50,-137,20.74,2.11
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=paita,pe&APPID=658432372d775e19d42e7c70280b22af",paita,paitape,0,pe,69,-7,-85,24.0,8.2
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=necochea,ar&APPID=658432372d775e19d42e7c70280b22af",necochea,necocheaar,36,ar,99,-48,-55,13.24,6.01
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=pirenopolis,br&APPID=658432372d775e19d42e7c70280b22af",pirenopolis,pirenopolisbr,20,br,46,-16,-49,23.0,4.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=tete,mz&APPID=658432372d775e19d42e7c70280b22af",tete,tetemz,0,mz,39,-16,34,28.14,2.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=singaraja,id&APPID=658432372d775e19d42e7c70280b22af",singaraja,singarajaid,12,id,100,-7,116,21.39,0.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=si sa ket,th&APPID=658432372d775e19d42e7c70280b22af",si sa ket,si sa ketth,75,th,94,15,104,26.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=leh,in&APPID=658432372d775e19d42e7c70280b22af",leh,lehin,12,in,100,36,81,-5.21,0.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=yanam,in&APPID=658432372d775e19d42e7c70280b22af",yanam,yanamin,8,in,84,14,85,30.29,4.01
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=bardiyah,ly&APPID=658432372d775e19d42e7c70280b22af",bardiyah,bardiyahly,0,ly,79,31,25,23.79,4.46
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=kanchanaburi,th&APPID=658432372d775e19d42e7c70280b22af",kanchanaburi,kanchanaburith,76,th,92,14,99,24.89,2.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=odienne,ci&APPID=658432372d775e19d42e7c70280b22af",odienne,odienneci,24,ci,87,9,-8,27.39,1.81
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=roald,no&APPID=658432372d775e19d42e7c70280b22af",roald,roaldno,0,no,64,75,1,27.0,3.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=arcata,us&APPID=658432372d775e19d42e7c70280b22af",arcata,arcataus,90,us,76,42,-125,12.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=daru,pg&APPID=658432372d775e19d42e7c70280b22af",daru,darupg,88,pg,93,-10,145,25.84,8.26
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=waddan,ly&APPID=658432372d775e19d42e7c70280b22af",waddan,waddanly,32,ly,17,29,17,37.39,2.76
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=mulege,mx&APPID=658432372d775e19d42e7c70280b22af",mulege,mulegemx,12,mx,51,26,-113,22.14,1.81
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=mantua,cu&APPID=658432372d775e19d42e7c70280b22af",mantua,mantuacu,80,cu,96,24,-85,25.19,2.61
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=linxia,cn&APPID=658432372d775e19d42e7c70280b22af",linxia,linxiacn,20,cn,80,34,101,6.94,1.31
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ciudad bolivar,ve&APPID=658432372d775e19d42e7c70280b22af",ciudad bolivar,ciudad bolivarve,0,ve,50,5,-64,31.89,5.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=fengrun,cn&APPID=658432372d775e19d42e7c70280b22af",fengrun,fengruncn,0,cn,49,40,118,19.14,1.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=bogo,cm&APPID=658432372d775e19d42e7c70280b22af",bogo,bogocm,20,cm,44,11,15,35.0,2.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=grindavik,is&APPID=658432372d775e19d42e7c70280b22af",grindavik,grindavikis,75,is,75,60,-24,10.0,4.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=basco,ph&APPID=658432372d775e19d42e7c70280b22af",basco,bascoph,0,ph,93,21,122,30.59,4.81
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=sinnamary,gf&APPID=658432372d775e19d42e7c70280b22af",sinnamary,sinnamarygf,88,gf,100,11,-50,26.09,3.96
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=saurimo,ao&APPID=658432372d775e19d42e7c70280b22af",saurimo,saurimoao,40,ao,19,-9,20,31.0,1.51
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=sao joao da barra,br&APPID=658432372d775e19d42e7c70280b22af",sao joao da barra,sao joao da barrabr,75,br,78,-32,-27,24.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=san martin,ar&APPID=658432372d775e19d42e7c70280b22af",san martin,san martinar,92,ar,94,-33,-68,20.09,5.21
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=salinopolis,br&APPID=658432372d775e19d42e7c70280b22af",salinopolis,salinopolisbr,8,br,97,5,-45,28.89,4.61
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=doctor arroyo,mx&APPID=658432372d775e19d42e7c70280b22af",doctor arroyo,doctor arroyomx,0,mx,62,24,-100,24.94,1.71
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=zhangjiakou,cn&APPID=658432372d775e19d42e7c70280b22af",zhangjiakou,zhangjiakoucn,0,cn,61,43,116,11.09,1.21
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=sisimiut,gl&APPID=658432372d775e19d42e7c70280b22af",sisimiut,sisimiutgl,76,gl,95,67,-58,2.39,0.66
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=manaure,co&APPID=658432372d775e19d42e7c70280b22af",manaure,manaureco,40,co,52,13,-72,33.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=snasa,no&APPID=658432372d775e19d42e7c70280b22af",snasa,snasano,0,no,46,63,13,21.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=lac du bonnet,ca&APPID=658432372d775e19d42e7c70280b22af",lac du bonnet,lac du bonnetca,56,ca,58,51,-96,24.79,4.06
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=berlevag,no&APPID=658432372d775e19d42e7c70280b22af",berlevag,berlevagno,75,no,80,78,30,5.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=douentza,ml&APPID=658432372d775e19d42e7c70280b22af",douentza,douentzaml,0,ml,40,15,-2,38.74,1.81
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=caraquet,ca&APPID=658432372d775e19d42e7c70280b22af",caraquet,caraquetca,40,ca,86,48,-65,16.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=puerto carreno,co&APPID=658432372d775e19d42e7c70280b22af",puerto carreno,puerto carrenoco,40,co,62,6,-67,31.0,1.41
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=iqaluit,ca&APPID=658432372d775e19d42e7c70280b22af",iqaluit,iqaluitca,90,ca,100,59,-68,0.0,5.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=mastic beach,us&APPID=658432372d775e19d42e7c70280b22af",mastic beach,mastic beachus,1,us,77,38,-71,22.0,4.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=ulaangom,mn&APPID=658432372d775e19d42e7c70280b22af",ulaangom,ulaangommn,12,mn,33,50,93,10.09,1.56
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=butler,us&APPID=658432372d775e19d42e7c70280b22af",butler,butlerus,75,us,65,41,-80,29.0,2.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=abeche,td&APPID=658432372d775e19d42e7c70280b22af",abeche,abechetd,20,td,20,14,21,39.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=barra do garcas,br&APPID=658432372d775e19d42e7c70280b22af",barra do garcas,barra do garcasbr,0,br,45,-15,-53,30.0,2.1
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=champasak,la&APPID=658432372d775e19d42e7c70280b22af",champasak,champasakla,12,la,86,14,106,26.64,1.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=masingbi,sl&APPID=658432372d775e19d42e7c70280b22af",masingbi,masingbisl,44,sl,77,9,-12,29.89,2.36
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=pisco,pe&APPID=658432372d775e19d42e7c70280b22af",pisco,piscope,90,pe,93,-22,-90,17.0,3.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=varkaus,fi&APPID=658432372d775e19d42e7c70280b22af",varkaus,varkausfi,0,fi,44,62,28,16.0,5.7
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=leczyca,pl&APPID=658432372d775e19d42e7c70280b22af",leczyca,leczycapl,0,pl,47,52,19,27.0,4.6
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=waipawa,nz&APPID=658432372d775e19d42e7c70280b22af",waipawa,waipawanz,0,nz,88,-46,178,2.04,3.11
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=chudniv,ua&APPID=658432372d775e19d42e7c70280b22af",chudniv,chudnivua,0,ua,37,50,28,27.04,2.11
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=wakkanai,jp&APPID=658432372d775e19d42e7c70280b22af",wakkanai,wakkanaijp,20,jp,90,45,140,12.54,7.91
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=khunti,in&APPID=658432372d775e19d42e7c70280b22af",khunti,khuntiin,40,in,83,23,85,23.0,1.31
"https://api.openweathermap.org/data/2.5/weather?units=metric&q=shubarkuduk,kz&APPID=658432372d775e19d42e7c70280b22af",shubarkuduk,shubarkudukkz,0,kz,27,48,56,20.74,7.96
